"","taxa","p_raw","FDR","R2","prevalence","direction","maintax"
"982","hMGS.02005",0.517412935323383,0.634958881578947,0.00846736778561888,0.054089709762533,"Decreased","UBA10281 sp900554485"
"983","hMGS.02007",0.139303482587065,0.196917024320458,0.0167025329746956,0.957343887423043,"Decreased","UBA3818 sp900557155"
"984","hMGS.02012",0.63681592039801,0.735459558823529,0.0051888830011829,0.0800351802990325,"Decreased","UMGS1045 sp900547995"
"985","hMGS.02013",0.00497512437810945,9.9601593625498e-06,0.314826067611661,0.92919964819701,"Elevated","UMGS1264 sp904399395"
"986","hMGS.02014",0.169154228855721,0.278149243918475,0.0307959333121401,0.0523306948109059,"Elevated","UMGS1470 sp900766395"
"987","hMGS.02015",0.00497512437810945,0.00596317280453258,0.156940898728028,0.386323658751099,"Elevated","UMGS1484 sp900552285"
"988","hMGS.02016",0.0746268656716418,0.0706839826839827,0.0838131250434308,0.134784520668426,"Elevated","UMGS1484 sp905193225"
"989","hMGS.02017",0.00497512437810945,0.00721685082872928,0.156240700658606,0.0765171503957784,"Elevated","UMGS1519 sp900552585"
"990","hMGS.02018",0.756218905472637,0.857335359675785,0.00201319435313387,0.12335092348285,"Decreased","UMGS1663 sp900553865"
"991","hMGS.02019",0.0995024875621891,0.225963270963271,0.0356658626804035,0.0639841688654354,"Decreased","UMGS1754 sp900554815"
"992","hMGS.02020",0.00497512437810945,0.00223316912972085,0.223975676227411,0.0661829375549692,"Elevated","UMGS1883 sp905195005"
"993","hMGS.02023",0.144278606965174,0.196780085959885,0.0438397665822787,0.0701407211961302,"Elevated","UMGS755 sp900545185"
"994","hMGS.02025",0.27363184079602,0.409225903614458,0.0150581827710742,0.54353562005277,"Decreased","UMGS775 sp900545325"
"995","hMGS.02053",0.890547263681592,0.905726729716277,0.00100373589798209,0.18117854001759,"Decreased","CAG-269 hMGS.02053"
"996","hMGS.02059",0.00497512437810945,0.00330721003134796,0.167600369459134,0.575857519788918,"Elevated","JAGZMM01 hMGS.02059"
"997","hMGS.02067",0.0149253731343284,0.0215659955257271,0.105927542986115,0.128627968337731,"Elevated","Weissella cibaria"
"998","hMGS.02076",0.00497512437810945,0.00590909090909091,0.0826781339744952,0.937554969217238,"Elevated","Acutalibacter sp900548545"
"999","hMGS.02077",0.850746268656716,0.918637939574047,0.000860978401499129,0.128847845206684,"Decreased","Acutalibacter sp900755895"
"1000","hMGS.02078",0.00497512437810945,1.80505415162455e-05,0.473496246032262,0.667326297273527,"Elevated","Acutalibacter timonensis"
"1001","hMGS.02079",0.00497512437810945,8.08625336927224e-05,0.211176923297121,0.868953386103782,"Elevated","AF33-28 sp003477885"
"1002","hMGS.02086",0.0348258706467662,0.0320803295571576,0.113653052519104,0.130606860158311,"Elevated","Alistipes provencensis"
"1003","hMGS.02091",0.00497512437810945,9.9601593625498e-06,0.373708633812457,0.87598944591029,"Elevated","Anaerotruncus rubiinfantis"
"1004","hMGS.02096",0.0199004975124378,0.0254726100966702,0.115348304267057,0.288698328935796,"Elevated","Bacteroides congonensis"
"1005","hMGS.02099",0.0398009950248756,0.0915291666666667,0.0690270520678219,0.0624450307827617,"Decreased","Bacteroides stercorirosoris"
"1006","hMGS.02102",0.00497512437810945,4.49101796407186e-05,0.319949983210471,0.54023746701847,"Elevated","Bilophila sp900550745"
"1007","hMGS.02103",0.208955223880597,0.280812049770792,0.0311310492252579,0.0547493403693931,"Elevated","Bilophila sp902373525"
"1008","hMGS.02104",0.73134328358209,0.85591831557585,0.00169555972368743,0.579155672823219,"Decreased","Blautia A hydrogenotrophica"
"1009","hMGS.02105",0.0746268656716418,0.12896794370602,0.051556460498097,0.134124890061566,"Elevated","Blautia A sp900547615"
"1010","hMGS.02106",0.0696517412935323,0.20290516631281,0.0406108397244109,0.0554089709762533,"Elevated","Blautia sp900556555"
"1011","hMGS.02113",0.0696517412935323,0.0673117338003503,0.0752716324242293,0.363236587510994,"Decreased","Butyricimonas faecalis"
"1012","hMGS.02117",0.00497512437810945,0.00109009009009009,0.260826199286618,0.164028144239226,"Elevated","CACZQA01 sp902783175"
"1013","hMGS.02119",0.437810945273632,0.476517599538373,0.0139548859016385,0.0925681618293756,"Elevated","CAG-1000 sp900768345"
"1014","hMGS.02125",0.149253731343284,0.178734500364697,0.0472441916367255,0.159190853122252,"Elevated","CAG-269 sp000435535"
"1015","hMGS.02126",0.208955223880597,0.234096219931271,0.0375496309298182,0.211961301671064,"Elevated","CAG-269 sp900754285"
"1016","hMGS.02127",0.0149253731343284,0.0183658256880734,0.137678824182722,0.132805628847845,"Decreased","CAG-273 sp900752095"
"1017","hMGS.02132",0.00497512437810945,0.000601941747572816,0.281911682397161,0.164467897977133,"Elevated","CAG-452 sp900770415"
"1018","hMGS.02135",0.0398009950248756,0.0692726480836237,0.080981300922893,0.0657431838170624,"Elevated","CAG-485 sp002361235"
"1019","hMGS.02148",0.781094527363184,0.851535914416709,0.00108466957520132,0.937115215479332,"Decreased","Choladocola sp018223365"
"1020","hMGS.02158",0.00497512437810945,4.49101796407186e-05,0.20381825402601,0.880386983289358,"Elevated","Collinsella sp900545075"
"1021","hMGS.02159",0.895522388059702,0.932620689655172,0.000548081571601212,0.308927000879507,"Decreased","Collinsella sp900548515"
"1022","hMGS.02166",0.00497512437810945,1.80505415162455e-05,0.402938838469698,0.533861037818821,"Elevated","Coprobacter secundus"
"1023","hMGS.02167",0.00497512437810945,3.28947368421053e-05,0.414203353960246,0.506816182937555,"Elevated","Copromonas sp900541255"
"1024","hMGS.02169",0.00497512437810945,0.00654545454545455,0.172768359218095,0.0683817062445031,"Elevated","Coproplasma stercorigallinarum"
"1025","hMGS.02178",0.00497512437810945,0.0648056537102474,0.0786237167136144,0.0576077396657872,"Elevated","Desulfovibrio faecigallinarum"
"1026","hMGS.02180",0.124378109452736,0.234835728952772,0.0386843058413271,0.104001759014952,"Elevated","Dorea B phocaeensis"
"1027","hMGS.02183",0.189054726368159,0.259202269692924,0.0344156071641686,0.0982849604221636,"Elevated","Duodenibacillus sp900762555"
"1028","hMGS.02185",0.621890547263682,0.734173249078462,0.00398750607041609,0.605760773966579,"Decreased","Dysosmobacter sp900763685"
"1029","hMGS.02187",0.0199004975124378,0.0173189252336449,0.142544078287911,0.15259454705365,"Elevated","Enorma sp900751795"
"1030","hMGS.02189",0.00497512437810945,0.00106690777576854,0.180988908803693,0.687554969217238,"Elevated","Enterocloster asparagiformis"
"1031","hMGS.02197",0.00497512437810945,9.9601593625498e-06,0.774304376147921,0.205364995602463,"Elevated","Eubacterium limosum"
"1032","hMGS.02204",0.980099502487562,0.967112299465241,0.000198171526723718,0.389401934916447,"Elevated","Faecalibacterium sp900765705"
"1033","hMGS.02206",0.0796019900497512,0.0796782387806943,0.0763489631811907,0.231750219876869,"Elevated","Faecousia sp900553805"
"1034","hMGS.02208",0.144278606965174,0.241355013550135,0.0364818780168716,0.271328056288478,"Decreased","Fimisoma sp900545135"
"1035","hMGS.02210",0.00995024875621891,0.0154952267303103,0.112029170916292,0.40457343887423,"Elevated","Frisingicoccus sp900753685"
"1036","hMGS.02211",0.656716417910448,0.592271214642263,0.00937784266052904,0.0576077396657872,"Decreased","Fusicatenibacter intestinigallinarum"
"1037","hMGS.02217",0.621890547263682,0.604975192943771,0.00901904426638783,0.0921284080914688,"Decreased","Haemophilus D pittmaniae"
"1038","hMGS.02220",0.0348258706467662,0.0286230366492147,0.0989126976640082,0.521108179419525,"Decreased","HGM13006 sp900757695"
"1039","hMGS.02221",0.502487562189055,0.576865921787709,0.00696310120865826,0.600043975373791,"Decreased","HGM13006 sp905202605"
"1040","hMGS.02223",0.203980099502488,0.27192791005291,0.0209092150675298,0.729991204925242,"Decreased","Holdemania sp900120005"
"1041","hMGS.02225",0.388059701492537,0.454885630498534,0.0157089929883449,0.288478452066843,"Elevated","Howiella sp900543525"
"1042","hMGS.02228",0.0398009950248756,0.066921052631579,0.0742045061592978,0.195910290237467,"Elevated","Lachnoclostridium A sp002160755"
"1043","hMGS.02233",0.258706467661692,0.280347313237222,0.0193968313358654,0.81948109058927,"Decreased","Lactococcus cremoris"
"1044","hMGS.02234",0.00995024875621891,0.015083932853717,0.124495169731589,0.379507475813544,"Elevated","Latilactobacillus sakei"
"1045","hMGS.02239",0.00497512437810945,0.00136521739130435,0.15668257659188,0.828056288478452,"Elevated","Leuconostoc mesenteroides"
"1046","hMGS.02242",0.00995024875621891,0.00529624277456647,0.193083464402857,0.123131046613896,"Elevated","Limiplasma stercoravium"
"1047","hMGS.02245",0.054726368159204,0.113537360890302,0.0328668912796436,0.920184696569921,"Decreased","Limivivens sp900066135"
"1048","hMGS.02246",0.00497512437810945,9.9601593625498e-06,0.691795181148411,0.298153034300792,"Elevated","Mailhella excrementigallinarum"
"1049","hMGS.02248",0.0696517412935323,0.0717962003454231,0.0565806670002657,0.607959542656113,"Decreased","Massilistercora sp902406105"
"1050","hMGS.02249",0.00497512437810945,9.9601593625498e-06,0.3966312489807,0.911829375549692,"Elevated","Merdibacter merdigallinarum"
"1051","hMGS.02250",0.0845771144278607,0.101296900489396,0.0464610912028836,0.749120492524186,"Elevated","Merdisoma faecalis"
"1052","hMGS.02251",0.0149253731343284,0.0451064859632139,0.0964575378891206,0.0620052770448549,"Elevated","Mesosutterella massiliensis"
"1053","hMGS.02255",0.00497512437810945,3.28947368421053e-05,0.237627841866734,0.970536499560246,"Elevated","Muricomes sp000509105"
"1054","hMGS.02266",0.597014925373134,0.644577426390403,0.00776074848078974,0.116314863676341,"Decreased","NSJ-61 sp003433845"
"1055","hMGS.02270",0.00497512437810945,0.00171717171717172,0.238865316531951,0.16490765171504,"Elevated","Oxalobacter formigenes"
"1056","hMGS.02272",0.00497512437810945,0.000262008733624454,0.304028951797732,0.0745382585751979,"Elevated","Parabacteroides faecis"
"1057","hMGS.02275",0.830845771144279,0.667056756756757,0.00639528018069973,0.11103781882146,"Decreased","Paramuribaculum sp910587185"
"1058","hMGS.02283",0.288557213930348,0.34522784019975,0.0211003189517673,0.373570800351803,"Decreased","Pelethomonas sp900555795"
"1059","hMGS.02294",0.00497512437810945,0.00751709986320109,0.174438275613749,0.206904133685136,"Elevated","Prevotella lascolaii"
"1060","hMGS.02299",0.293532338308458,0.377362301101591,0.0226427424715806,0.184476693051891,"Decreased","Prevotella sp900554695"
"1061","hMGS.02308",0.00497512437810945,0.000262008733624454,0.316363968879952,0.173922603342128,"Elevated","QAMM01 sp900552945"
"1062","hMGS.02309",0.00497512437810945,9.9601593625498e-06,1.30748614552761,0.158751099384345,"Elevated","QAMX01 sp004555605"
"1063","hMGS.02315",0.587064676616915,0.682552334943639,0.00659502531516762,0.06948109058927,"Decreased","Ruminococcus D sp900752625"
"1064","hMGS.02317",0.0149253731343284,0.0607953529937444,0.0621750414135158,0.622691292875989,"Elevated","Ruminococcus E sp905215855"
"1065","hMGS.02320",0.00497512437810945,9.9601593625498e-06,0.71898885795138,0.465699208443272,"Elevated","Scatomorpha stercorigallinarum"
"1066","hMGS.02327",0.00497512437810945,0.00995436766623207,0.164439870718696,0.0960861917326297,"Elevated","Slackia A sp900553655"
"1067","hMGS.02330",0.00995024875621891,0.00491228070175439,0.196813406002401,0.082014072119613,"Decreased","Stercorousia sp000433095"
"1068","hMGS.02331",0.691542288557214,0.711609898882384,0.00574878191696906,0.0591468777484609,"Decreased","Stercorousia sp000437435"
"1069","hMGS.02351",0.00497512437810945,0.000795880149812734,0.260299195198606,0.0602462620932278,"Elevated","Sutterella sp900762445"
"1070","hMGS.02354",0.0149253731343284,0.0205593220338983,0.11806867602263,0.524626209322779,"Elevated","Traorella massiliensis"
"1071","hMGS.02363",0.00497512437810945,0.0243627450980392,0.120536480512245,0.0554089709762533,"Elevated","UBA10281 sp900767885"
"1072","hMGS.02364",0.512437810945274,0.583114571746385,0.00994793762354798,0.20778364116095,"Decreased","UBA10677 sp003533505"
"1073","hMGS.02365",0.054726368159204,0.0886914715719064,0.0720786259373767,0.129947229551451,"Elevated","UBA10677 sp900543755"
"1074","hMGS.02366",0.124378109452736,0.16560594795539,0.0418298036261872,0.364995602462621,"Decreased","UBA10677 sp900553005"
"1075","hMGS.02368",0.00995024875621891,0.0511704119850187,0.0844791926208891,0.0767370272647317,"Decreased","UBA11471 sp900547555"
"1076","hMGS.02371",0.0248756218905473,0.029086188992731,0.115303523861229,0.0703605980650836,"Elevated","UBA1829 sp002338895"
"1077","hMGS.02374",0.417910447761194,0.571042016806723,0.0104110820713332,0.166666666666667,"Decreased","UBA4636 sp900770945"
"1078","hMGS.02376",0.402985074626866,0.55583849184018,0.0108083253492903,0.287818821459982,"Decreased","UBA644 sp014872655"
"1079","hMGS.02378",0.00497512437810945,0.00426957831325301,0.118998254202377,0.780782761653474,"Elevated","UBA866 sp900543295"
"1080","hMGS.02381",0.174129353233831,0.237511929107021,0.0369667591935398,0.157431838170624,"Decreased","UMGS1387 sp900551295"
"1081","hMGS.02382",0.487562189054726,0.504624856815578,0.0132629192748831,0.0560686015831135,"Decreased","UMGS1490 sp900547395"
"1082","hMGS.02384",0.0895522388059701,0.134160216718266,0.0552265936485501,0.227792436235708,"Decreased","UMGS1494 sp900552305"
"1083","hMGS.02387",0.00497512437810945,8.08625336927224e-05,0.366449964316237,0.463060686015831,"Elevated","UMGS1783 sp900555065"
"1084","hMGS.02388",0.741293532338308,0.80972521828454,0.0030029518070121,0.223614775725594,"Decreased","UMGS1795 sp900555125"
"1085","hMGS.02389",0.00497512437810945,0.00364341085271318,0.210405587137148,0.0886103781882146,"Decreased","UMGS1820 sp905201285"
"1086","hMGS.02390",0.0298507462686567,0.0169519343493552,0.124216942226363,0.368513632365875,"Elevated","UMGS1975 sp900751745"
"1087","hMGS.02391",0.26865671641791,0.375490496627836,0.0212230985576802,0.0855321020228672,"Decreased","UMGS2016 sp900557185"
"1088","hMGS.02393",0.00497512437810945,0.000800744878957169,0.226445324661247,0.532321899736148,"Elevated","UMGS882 sp900546385"
"1089","hMGS.02394",0.0348258706467662,0.0592190305206463,0.0729275206749533,0.521547933157432,"Elevated","UMGS911 sp003343545"
"1090","hMGS.02440",0.840796019900497,0.916274169558751,0.000907711641536355,0.113236587510994,"Decreased","CAG-273 hMGS.02440"
"1091","hMGS.02459",0.721393034825871,0.704914712153518,0.0059521725030184,0.0578276165347405,"Decreased","Blautia A hMGS.02459"
"1092","hMGS.02468",0.0646766169154229,0.113647898493259,0.0594739043407722,0.0879507475813544,"Decreased","Fimihabitans hMGS.02468"
"1093","hMGS.02478",0.00497512437810945,0.0118742058449809,0.160500538055158,0.0890501319261214,"Decreased","Ventrenecus sp905205665"
"1094","hMGS.02479",0.00497512437810945,0.000461847389558233,0.19243697601311,0.655013192612137,"Decreased","Ventrimonas sp003481825"
"1095","hMGS.02480",0.358208955223881,0.495071756601607,0.00851264313971581,0.802110817941952,"Decreased","Ventrisoma faecale"
"1096","hMGS.02486",0.0646766169154229,0.101296900489396,0.0596809225934587,0.315303430079156,"Decreased","Acetatifactor sp900760705"
"1097","hMGS.02493",0.0845771144278607,0.129078125,0.0604155995003407,0.249120492524186,"Elevated","Acutalibacter sp900759575"
"1098","hMGS.02500",0.890547263681592,0.932686823992134,0.000245278462538215,0.979111697449428,"Decreased","Agathobaculum sp900291975"
"1099","hMGS.02502",0.0149253731343284,0.0176802325581395,0.133254872284076,0.144459102902375,"Elevated","Akkermansia muciniphila E"
"1100","hMGS.02507",0.0348258706467662,0.0522139534883721,0.078665037867622,0.161609498680739,"Elevated","Alloprevotella sp000438115"
"1101","hMGS.02517",0.00497512437810945,0.000549019607843137,0.238969014246228,0.291336851363237,"Elevated","Anaerofustis stercorihominis"
"1102","hMGS.02523",0.00497512437810945,9.9601593625498e-06,0.879515734221171,0.29023746701847,"Elevated","Avichristensenella intestinipullorum"
"1103","hMGS.02524",0.850746268656716,0.927852564102564,0.000398412962085713,0.823218997361478,"Elevated","Avimonas A narfia"
"1104","hMGS.02525",0.0149253731343284,0.00604667609618105,0.174557290918066,0.286939313984169,"Elevated","Avispirillum faecium"
"1105","hMGS.02530",0.00497512437810945,0.000384615384615385,0.301111234661875,0.158970976253298,"Elevated","Bacteroides bouchesdurhonensis"
"1106","hMGS.02531",0.0696517412935323,0.200954415954416,0.042005425190189,0.0505716798592788,"Elevated","Bacteroides oleiciplenus"
"1107","hMGS.02534",0.00497512437810945,0.000116580310880829,0.336996162945675,0.27858399296394,"Elevated","Bacteroides sp905197435"
"1108","hMGS.02541",0.800995024875622,0.85591831557585,0.00193986253346193,0.137862796833773,"Decreased","Blautia A sp900551465"
"1109","hMGS.02542",0.348258706467662,0.328855611601513,0.0178660879051843,0.859278803869833,"Decreased","Blautia A sp900763175"
"1110","hMGS.02543",0.631840796019901,0.654655453065654,0.00669002775073779,0.237467018469657,"Elevated","Blautia pullicola"
"1111","hMGS.02546",0.00995024875621891,0.00917979002624672,0.157538529584061,0.146437994722955,"Elevated","Borkfalkia sp017886545"
"1112","hMGS.02558",0.00497512437810945,0.00472181551976574,0.191176526569976,0.0740985048372911,"Elevated","Caccenecus avistercoris"
"1113","hMGS.02560",0.00497512437810945,0.000384615384615385,0.241312749838677,0.398197009674582,"Elevated","Caccousia avistercoris"
"1114","hMGS.02566",0.00497512437810945,0.00659217877094972,0.162900749050629,0.355101143359719,"Elevated","CAG-238 sp900754805"
"1115","hMGS.02567",0.462686567164179,0.62375,0.00689673918150577,0.356420404573439,"Decreased","CAG-245 sp900761475"
"1116","hMGS.02568",0.0945273631840796,0.151498864496593,0.0517740568452131,0.201187335092348,"Decreased","CAG-269 sp000438255"
"1117","hMGS.02569",0.0348258706467662,0.110885167464115,0.0583900005013906,0.0703605980650836,"Elevated","CAG-269 sp900554175"
"1118","hMGS.02570",0.358208955223881,0.395658773527626,0.0208088570697755,0.0903693931398417,"Decreased","CAG-269 sp900554365"
"1119","hMGS.02575",0.223880597014925,0.326961465571699,0.0264919186238271,0.500439753737907,"Decreased","CAG-492 sp000434015"
"1120","hMGS.02576",0.00497512437810945,0.0183218390804598,0.127890101133364,0.0545294635004398,"Elevated","CAG-492 sp900557045"
"1121","hMGS.02578",0.73134328358209,0.74291295228107,0.00461453493542441,0.102682497801231,"Decreased","CAG-56 sp900752065"
"1122","hMGS.02579",0.00497512437810945,0.000202702702702703,0.327456610422448,0.260554089709763,"Elevated","CAG-56 sp905200565"
"1123","hMGS.02580",0.0149253731343284,0.0585045045045045,0.0776714917567021,0.102462620932278,"Elevated","CAG-590 sp900544905"
"1124","hMGS.02590",0.0447761194029851,0.0718405172413793,0.0805653529528714,0.125549692172383,"Elevated","CAJTWN01 sp910580105"
"1125","hMGS.02604",0.0248756218905473,0.05,0.0456424020862467,0.939753737906772,"Decreased","Choladocola sp003481535"
"1126","hMGS.02607",0.119402985074627,0.107562149157979,0.0603263162441433,0.225813544415128,"Elevated","Clostridium celatum"
"1127","hMGS.02622",0.00497512437810945,3.28947368421053e-05,0.283153718491473,0.719437115215479,"Elevated","Collinsella sp900542825"
"1128","hMGS.02629",0.00497512437810945,0.0019453642384106,0.152204168931843,0.652374670184697,"Elevated","Collinsella sp900549275"
"1129","hMGS.02633",0.766169154228856,0.864147698533131,0.00161788450807032,0.332233948988566,"Decreased","Collinsella sp900556415"
"1130","hMGS.02634",0.45273631840796,0.577659040178571,0.00808457949232259,0.376429199648197,"Decreased","Collinsella sp900752015"
"1131","hMGS.02644",0.00497512437810945,9.9601593625498e-06,0.675692207859131,0.26297273526825,"Elevated","Copromonas avistercoris"
"1132","hMGS.02661",0.00995024875621891,0.00841755319148936,0.16611545533462,0.085971855760774,"Elevated","Desulfovibrio porci"
"1133","hMGS.02664",0.00497512437810945,0.000420081967213115,0.228359112555486,0.705145118733509,"Elevated","Dysosmobacter avistercoris"
"1134","hMGS.02665",0.0895522388059701,0.15339501510574,0.042906204611196,0.357299912049252,"Elevated","Dysosmobacter sp000436875"
"1135","hMGS.02666",0.666666666666667,0.813149383983573,0.00231984282102757,0.516930518909411,"Decreased","Dysosmobacter sp004553545"
"1136","hMGS.02668",0.00497512437810945,3.28947368421053e-05,0.475120555951385,0.196789797713281,"Elevated","Dysosmobacter sp018228705"
"1137","hMGS.02669",0.00497512437810945,5.6980056980057e-05,0.373485548085638,0.371811785400176,"Decreased","Dysosmobacter sp900548505"
"1138","hMGS.02671",0.164179104477612,0.208184044786564,0.0400952688388649,0.252418645558487,"Decreased","Egerieimonas sp900552095"
"1139","hMGS.02673",0.0696517412935323,0.0673117338003503,0.0758423630796517,0.425461741424802,"Elevated","Eisenbergiella intestinigallinarum"
"1140","hMGS.02674",0.00497512437810945,9.9601593625498e-06,1.61951836183733,0.446569920844327,"Elevated","Eisenbergiella sp003478085"
"1141","hMGS.02675",0.00497512437810945,0.0145182926829268,0.107605884830158,0.655452946350044,"Elevated","Eisenbergiella sp900555195"
"1142","hMGS.02676",0.293532338308458,0.350245189323402,0.0228688907375586,0.308267370272647,"Decreased","Eisenbergiella stercoravium"
"1143","hMGS.02677",0.800995024875622,0.849299184505607,0.00215366497492912,0.228671943711522,"Decreased","Emergencia timonensis"
"1144","hMGS.02680",0.00497512437810945,9.9601593625498e-06,0.553457236687627,0.584652594547054,"Elevated","Enterocloster sp005845215"
"1145","hMGS.02689",0.945273631840796,0.984483341380975,8.37288102064999e-05,0.481530343007916,"Decreased","Enteroscipio rubneri"
"1146","hMGS.02692",0.487562189054726,0.567612233445567,0.00965171122893673,0.118293755496922,"Decreased","ER4 sp900768135"
"1147","hMGS.02694",0.915422885572139,0.957680840664712,0.000350643186620686,0.105980650835532,"Decreased","Eubacterium G sp900550135"
"1148","hMGS.02698",0.0995024875621891,0.131852140077821,0.0526210764359887,0.190633245382586,"Elevated","Extibacter muris"
"1149","hMGS.02700",0.0348258706467662,0.0545722171113155,0.0905036598490597,0.0760773966578716,"Elevated","F23-B02 sp004556755"
"1150","hMGS.02702",0.0447761194029851,0.064982347749338,0.0800363694738663,0.0708003518029903,"Elevated","Faecousia sp018918045"
"1151","hMGS.02705",0.557213930348259,0.630801317233809,0.00872660264802261,0.107299912049252,"Decreased","Faecousia sp900762935"
"1152","hMGS.02708",0.412935323383085,0.459148624926858,0.0155467755193274,0.0644239226033421,"Elevated","Fimihabitans intestinipullorum"
"1153","hMGS.02709",0.00497512437810945,0.000311158798283262,0.307335271701061,0.206904133685136,"Elevated","Fimisoma sp002320005"
"1154","hMGS.02710",0.00497512437810945,0.000337552742616034,0.224040803732514,0.610158311345646,"Elevated","Fimivivens sp014385025"
"1155","hMGS.02714",0.248756218905473,0.325424857324033,0.0131444966203347,0.824978012313105,"Decreased","Flemingibacterium sp900546315"
"1156","hMGS.02720",0.00497512437810945,9.9601593625498e-06,0.513950462795301,0.313984168865435,"Elevated","Gabonibacter massiliensis"
"1157","hMGS.02725",0.00497512437810945,0.000337552742616034,0.224276993360532,0.583553210202287,"Elevated","Geddesella stercoravicola"
"1158","hMGS.02727",0.0199004975124378,0.026973544973545,0.103690720604842,0.275285839929639,"Elevated","Gemmiger sp900545545"
"1159","hMGS.02729",0.00995024875621891,0.0101683937823834,0.14561362322984,0.102022867194371,"Elevated","Gemmiger stercoravium"
"1160","hMGS.02730",0.00497512437810945,0.0280441640378549,0.102201562744331,0.0987247141600704,"Elevated","Gemmiger stercoripullorum"
"1161","hMGS.02732",0.0348258706467662,0.0551285583103765,0.0849928607662272,0.245162708883025,"Elevated","Gordonibacter massiliensis"
"1162","hMGS.02733",0.462686567164179,0.578870607919688,0.00644191718676791,0.927000879507476,"Decreased","Gordonibacter pamelaeae"
"1163","hMGS.02734",0.124378109452736,0.173065345080764,0.0316734698002574,0.87598944591029,"Decreased","Gordonibacter urolithinfaciens"
"1164","hMGS.02737",0.00497512437810945,5.6980056980057e-05,0.263470431278161,0.672383465259455,"Elevated","Harryflintia acetispora"
"1165","hMGS.02744",0.611940298507463,0.768811624286456,0.00309930018879589,0.5259454705365,"Decreased","HGM11417 sp900761895"
"1166","hMGS.02745",0.189054726368159,0.246,0.0294571887947455,0.45778364116095,"Elevated","HGM11514 sp900757255"
"1167","hMGS.02746",0.651741293532338,0.792148014440433,0.00343975739513111,0.227132805628848,"Decreased","HGM13010 sp900754965"
"1168","hMGS.02747",0.810945273631841,0.792268041237113,0.00337772459655559,0.0954265611257696,"Decreased","HGM13618 sp900753975"
"1169","hMGS.02748",0.00497512437810945,0.00018140589569161,0.272508206632198,0.267370272647317,"Elevated","Holdemanella sp900754615"
"1170","hMGS.02749",0.109452736318408,0.168440740740741,0.039173936254814,0.594766930518909,"Elevated","Holdemania massiliensis"
"1171","hMGS.02751",0.154228855721393,0.226662049861496,0.027475569727069,0.701846965699208,"Decreased","Hydrogeniiclostridium mannosilyticum"
"1172","hMGS.02754",0.00497512437810945,9.9601593625498e-06,0.498172790332648,0.698328935795954,"Elevated","JAGZMM01 sp018364155"
"1173","hMGS.02755",0.00995024875621891,0.0784677419354839,0.0626929801940202,0.135224274406332,"Elevated","JAGZMM01 sp904420015"
"1174","hMGS.02764",0.00497512437810945,0.00171717171717172,0.224653116577142,0.217458223394899,"Decreased","Lachnoclostridium A edouardi"
"1175","hMGS.02766",0.567164179104478,0.668192120885051,0.00530024062800847,0.835312225153914,"Decreased","Lachnoclostridium B sp900066765"
"1176","hMGS.02774",0.00497512437810945,1.80505415162455e-05,0.466822496771283,0.260114335971856,"Elevated","Lawsonella clevelandensis"
"1177","hMGS.02776",0.054726368159204,0.0578034420289855,0.0601173846104376,0.74802110817942,"Decreased","Lawsonibacter sp900549405"
"1178","hMGS.02795",0.73134328358209,0.527955832389581,0.011822528468289,0.0494722955145119,"Decreased","Limousia pullorum"
"1179","hMGS.02796",0.00497512437810945,9.9601593625498e-06,0.70889198550495,0.539797713280563,"Elevated","Mailhella merdigallinarum"
"1180","hMGS.02797",0.218905472636816,0.2604736490994,0.027938503524528,0.349824098504837,"Decreased","Marseille-P3106 sp900543935"
"1181","hMGS.02798",0.54726368159204,0.595813953488372,0.00614840450874595,0.740105540897098,"Decreased","Marvinbryantia sp900066075"
"1182","hMGS.02799",0.253731343283582,0.27497357992074,0.0199342027603369,0.667985927880387,"Decreased","Marvinbryantia sp900544685"
"1183","hMGS.02800",0.00497512437810945,5.6980056980057e-05,0.152357690762781,0.935795954265611,"Elevated","Massilioclostridium coli"
"1184","hMGS.02801",0.0248756218905473,0.0217168338907469,0.0919874846864772,0.571459982409851,"Elevated","Massilioclostridium methylpentosum"
"1185","hMGS.02802",0.487562189054726,0.525986394557823,0.00420776435108054,0.926561125769569,"Decreased","Mediterraneibacter A butyricigenes"
"1186","hMGS.02803",0.517412935323383,0.625958264689731,0.0053307078667824,0.681398416886544,"Decreased","Mediterraneibacter massiliensis"
"1187","hMGS.02805",0.567164179104478,0.727190476190476,0.00503264487776853,0.344766930518909,"Elevated","Mediterraneibacter sp900553885"
"1188","hMGS.02806",0.00995024875621891,0.0197675736961451,0.115685865967474,0.211961301671064,"Elevated","Mediterraneibacter vanvlietii"
"1189","hMGS.02811",0.00995024875621891,0.020772266065389,0.123097201257953,0.248460861917326,"Decreased","Merdicola sp900553015"
"1190","hMGS.02812",0.417910447761194,0.516589743589744,0.0124678077428756,0.094547053649956,"Decreased","Merdicola sp900754085"
"1191","hMGS.02813",0.582089552238806,0.723706256627784,0.00541736337465584,0.0870712401055409,"Decreased","Merdiplasma sp905207905"
"1192","hMGS.02815",0.228855721393035,0.281380890052356,0.0316126806629631,0.155452946350044,"Elevated","Metalachnospira sp900546215"
"1193","hMGS.02816",0.626865671641791,0.736180482686254,0.0031148344331125,0.615875109938435,"Decreased","Metalachnospira sp900553995"
"1194","hMGS.02817",0.810945273631841,0.919497524752475,0.000850813846971538,0.109278803869833,"Decreased","Metalachnospira sp902406135"
